product_name_clean,date,price,main_category,sub_category,discount
ميمكس بنبون برتقال - 32 جرام,2026-05-11,32.0,Supermarket,Chocolate & Confectionery,0.0
كاندى دولسى كوفي كريم - 12 قطع,2026-05-11,12.0,Supermarket,Chocolate & Confectionery,0.0
شيكولاتة أيون بريك باللوز - 85جم,2026-05-11,110.0,Supermarket,Chocolate & Confectionery,0.0
بار شوكولاتة شوجيتن تريلوجيا نويزيتس - 100 جرام,2026-05-11,100.0,Supermarket,Chocolate & Confectionery,0.0
شوكولاتة الحليب شوجتين - 100 جم,2026-05-11,100.0,Supermarket,Chocolate & Confectionery,0.0
شوكولاتة كورونا لايت - 60 جرام - 6 قطع,2026-05-11,60.0,Supermarket,Chocolate & Confectionery,0.0
مكفتيز دايجستف نيبلز بالكراميل - 37 جرام,2026-05-11,37.0,Supermarket,Chocolate & Confectionery,0.0
شوكولاتة الحليب جلاكسي بالفراولة - 36 جم,2026-05-11,36.0,Supermarket,Chocolate & Confectionery,0.0
حلوي سكيتلز بالتوت - 38 جم,2026-05-11,38.0,Supermarket,Chocolate & Confectionery,0.0
بار شوكولاتة شوغيتن بلوند البيضاء بالكراميل - 100 جرام,2026-05-11,100.0,Supermarket,Chocolate & Confectionery,0.0
جيلي توي بوكس بطعم الكولا - 40 جرام,2026-05-11,,Supermarket,Chocolate & Confectionery,0.0
كيت كات مومنتس شوكولاتة ببسكويت اللوتس - 7 قطع,2026-05-11,,Supermarket,Chocolate & Confectionery,0.0
بار شوكولاتة شوغيتن بلوند البيضاء بالكراميل النقى - 100 جرام,2026-05-11,,Supermarket,Chocolate & Confectionery,0.0
ويفر كيت كات بالشوكولاتة الداكنة - 4 أصابع - 36.5 جرام,2026-05-11,,Supermarket,Chocolate & Confectionery,0.0
شيكولاتة جالكسي بالبندق - 36 جرام - عبوة من 12 قطعة,2026-05-11,,Supermarket,Chocolate & Confectionery,0.0
حلوى الزبدة سولا - 55 قطعة,2026-05-11,,Supermarket,Chocolate & Confectionery,0.0
مينتوس توتي فروتي حلوى - 29 جم,2026-05-11,,Supermarket,Chocolate & Confectionery,0.0
شيكولاتة جالكسي بالفواكه و المكسرات - 36جم - عبوة من 12,2026-05-11,,Supermarket,Chocolate & Confectionery,0.0
مكفتيز دايجستف نيبلز بالكراميل - 37 جرام - 12 قطعة,2026-05-11,37.0,Supermarket,Chocolate & Confectionery,0.0
حلوي سكيتلز بالتوت - 152 جم,2026-05-11,,Supermarket,Chocolate & Confectionery,0.0
بار شوكولاتة شوغيتن بلوند البيضاء بالفسدق - 100 جرام,2026-05-11,,Supermarket,Chocolate & Confectionery,0.0
بينسون جيلي علي شكل دب - 65 جم,2026-05-11,,Supermarket,Chocolate & Confectionery,0.0
مارز شوكولاتة ميني مشكلة - 400 جرام,2026-05-11,,Supermarket,Chocolate & Confectionery,0.0
تيك تاك حلوى بطعم الفواكه المشكلة - 10.2 جرام - 12 عبوة,2026-05-11,10.2,Supermarket,Chocolate & Confectionery,0.0
شوكولاتة داكنة ميكفيتيز - 37 جرام * 12 قطعة,2026-05-11,37.0,Supermarket,Chocolate & Confectionery,0.0
شوكولاتة كريسبي من كورونا - 60 جرام - 6 قطع,2026-05-11,60.0,Supermarket,Chocolate & Confectionery,0.0
حلوى الزبدة سولا - 120 قطعة,2026-05-11,120.0,Supermarket,Chocolate & Confectionery,0.0
تويكس وافر رولز بحشو الكراميل - 22.5 جرام - 12 قطعة,2026-05-11,22.5,Supermarket,Chocolate & Confectionery,0.0
سكيتلز حلوى بنكهة الفواكه - 174 جرام,2026-05-11,174.0,Supermarket,Chocolate & Confectionery,0.0
مينتوس حلوى بالنعناع - 30 جرام,2026-05-11,30.0,Supermarket,Chocolate & Confectionery,0.0
حلوى الفواكه سولا - 100 قطعة,2026-05-11,100.0,Supermarket,Chocolate & Confectionery,0.0
شوكولاتة الحليب كورونا بالبندق,2026-05-11,55.0,Supermarket,Chocolate & Confectionery,0.0
شيكولاتة كورونا كريسبي - 31 جم,2026-05-11,31.0,Supermarket,Chocolate & Confectionery,0.0
ويفر الشوكولاتة كيت كات تشانكي فانيليا وافل - 44 جرام - 24 باكيت,2026-05-11,44.0,Supermarket,Chocolate & Confectionery,0.0
شوكلاتة جالاكسي فيوجن بشوكلاتة الحليب والخوخ - 35 جم,2026-05-11,35.0,Supermarket,Chocolate & Confectionery,0.0
كادبوري بابلي شوكولاتة، 24 جم - 12 عبوة,2026-05-11,24.0,Supermarket,Chocolate & Confectionery,0.0
شيكولاتة جالكسي شوكولاتة محشوة بكريمة الشكولاتة الداكنة - 38جم - عبوة من 12,2026-05-11,12.0,Supermarket,Chocolate & Confectionery,0.0
شيكولاتة جالكسي كريسبي - 36جم - عبوة من 12,2026-05-11,12.0,Supermarket,Chocolate & Confectionery,0.0
جيلى بينسون شكل فراولة - 65 جرام,2026-05-11,65.0,Supermarket,Chocolate & Confectionery,0.0
كيندر جوي شوكولاتة للأولاد - 20 جم - 16 عبوة,2026-05-11,20.0,Supermarket,Chocolate & Confectionery,0.0
كاندى دولسى كوفي كريم - 9 قطع,2026-05-11,9.0,Supermarket,Chocolate & Confectionery,0.0
شوكولاتة الحليب كورونا ألباين - 6 بار,2026-05-11,6.0,Supermarket,Chocolate & Confectionery,0.0
كيت كات ويفر شيكولاتة - 4 أصابع - 36.5 جرام,2026-05-11,4.0,Supermarket,Chocolate & Confectionery,0.0
همتو بار شوكولاتة - 23 جرام,2026-05-11,23.0,Supermarket,Chocolate & Confectionery,0.0
تيفاني بريك ريزو اصابع الويفر المقرمشة بالشوكولاتة والفول السوداني - 20 جم,2026-05-11,20.0,Supermarket,Chocolate & Confectionery,0.0
حلوى ريلفانت دروبس بطعم الكرز - 8 قطع حلوى,2026-05-11,8.0,Supermarket,Chocolate & Confectionery,0.0
حلوى ريلفانت دروبس بطعم البرتقال - 8 قطع حلوى,2026-05-11,8.0,Supermarket,Chocolate & Confectionery,0.0
اكسترا بابل مينت لبان خالي من السكر - 14 جرام,2026-05-11,14.0,Supermarket,Chocolate & Confectionery,0.0
شوكولاتة كيت كات ميني داكنة - 12 قطعة,2026-05-11,12.0,Supermarket,Chocolate & Confectionery,0.0
كيت كات ويفر شيكولاتة - 17.5جرام,2026-05-11,17.0,Supermarket,Chocolate & Confectionery,0.0
ميني مارشميلو ريليفانت جيراف - 40 جم,2026-05-11,40.0,Supermarket,Chocolate & Confectionery,0.0
شوكلاتة جالاكسي فيوجن مع ملح البحرالاشقر - 35 جم,2026-05-11,35.0,Supermarket,Chocolate & Confectionery,0.0
كادبوري ديري ميلك شوكولاتة بالأوريو - 35 جرام - 12 قطعة,2026-05-11,35.0,Supermarket,Chocolate & Confectionery,0.0
لواكر شوكولاتة بالحليب - 55 جم,2026-05-11,55.0,Supermarket,Chocolate & Confectionery,0.0
جيلي توي بوكس وارمس - 40 جرام,2026-05-11,61.0,Supermarket,Chocolate & Confectionery,0.0
شكولاتة كيندر بالحليب - 50جم - عبوة من 20,2026-05-11,20.0,Supermarket,Chocolate & Confectionery,0.0
جيلى بينسون شكل قلوب - 65 جرام,2026-05-11,65.0,Supermarket,Chocolate & Confectionery,0.0
توفي ميميكس فرولا بالفراولة - 36 جرام,2026-05-11,36.0,Supermarket,Chocolate & Confectionery,0.0
شيكولاتة كادبوري بالكراميل - 40جم - 12 قطعة,2026-05-11,12.0,Supermarket,Chocolate & Confectionery,0.0
كيندر جوي شوكولاتة للبنات - 20 جم,2026-05-11,20.0,Supermarket,Chocolate & Confectionery,0.0
شوكولاتة كادبوري ديري ميلك مارفيلوس كرييشنز جيلي بوبين - 30 جم,2026-05-11,30.0,Supermarket,Chocolate & Confectionery,0.0
حلوى ريلفانت دروبس بطعم النعناع - 8 قطع حلوى,2026-05-11,8.0,Supermarket,Chocolate & Confectionery,0.0
شوكولاتة سنيكرز - 40 جرام - 5 قطع,2026-05-11,19.0,Supermarket,Chocolate & Confectionery,0.0
كادبوري ديري ميلك أوريو شوكولاتة - 35 جرام,2026-05-11,35.0,Supermarket,Chocolate & Confectionery,0.0
مورو بار شوكولاتة ماكس - 45 جم - 12 قطعة,2026-05-11,45.0,Supermarket,Chocolate & Confectionery,0.0
سكرانش الشوكولاتة البلجيكية بالبندق - 70 جرام,2026-05-11,70.0,Supermarket,Chocolate & Confectionery,0.0
شوكولاتة الحليب جلاكسي ميني - 162.5 جرام - 12 قطعة,2026-05-11,28.0,Supermarket,Chocolate & Confectionery,0.0
كورونا شوكولاتة حليب بالاستيفيا - 6 قطع,2026-05-11,6.0,Supermarket,Chocolate & Confectionery,0.0
حلوى ايبون المحشوة بكريمة الحليب بطعم الفاكهة - 300 جرام,2026-05-11,9.0,Supermarket,Chocolate & Confectionery,0.0
ويفر كيت كات بالشوكولاتة الداكنة - إصبعين - 17.7 جم,2026-05-11,17.7,Supermarket,Chocolate & Confectionery,0.0
ابو عوف تمر بالشيكولاتة واللوز - 300جم,2026-05-11,184.0,Supermarket,Chocolate & Confectionery,0.0
هاريبو مارشيملو بالفراولة - 70 جرام,2026-05-11,70.0,Supermarket,Chocolate & Confectionery,0.0
كيت كات تشنكي أصابع شوكولاتة بالكراميل - 42 جرام,2026-05-11,42.0,Supermarket,Chocolate & Confectionery,0.0
شوكولاتة مينيترز ميني من مارس - 150 جرام,2026-05-11,,Supermarket,Chocolate & Confectionery,0.0
شيكولاتة جالكسي بالبندق - 80 جم,2026-05-11,,Supermarket,Chocolate & Confectionery,0.0
ويفر شيكولاتة كيتكات تشانكي باللوتس - 40.5 جم,2026-05-11,40.5,Supermarket,Chocolate & Confectionery,0.0
تيفاني بريك ريزو ويفر بكريمة شوكولاتة الحليب - 30 جرام,2026-05-11,,Supermarket,Chocolate & Confectionery,0.0
تشوبا تشوبس مصاصات بالفواكه - 120 جم,2026-05-11,120.0,Supermarket,Chocolate & Confectionery,0.0
حلوى تيك تاك بطعم النعناع السنبلي - 10.2 جم,2026-05-11,10.2,Supermarket,Chocolate & Confectionery,0.0
ويفر الشوكولاتة كيت كات تشانكي فانيليا وافل - 44 جرام,2026-05-11,,Supermarket,Chocolate & Confectionery,0.0
مينتوس حلوى بنكهة الفواكه - 30 جرام,2026-05-11,,Supermarket,Chocolate & Confectionery,0.0
كادبوري شوكولاتة بالفاكهة والمكسرات - 35 جرام,2026-05-11,,Supermarket,Chocolate & Confectionery,0.0
شيكولاتة كادبوري بابلي - 40جم - عبوة من 12,2026-05-11,,Supermarket,Chocolate & Confectionery,0.0
مكفيتيز كرات شوكولاتة داكنة - 37 جرام,2026-05-11,37.0,Supermarket,Chocolate & Confectionery,0.0
مارشميلو ريليفانت أشكال حيوانات - 125 جم,2026-05-11,125.0,Supermarket,Chocolate & Confectionery,0.0
اكسترا لبان خالي من السكر بطعم النعناع - 60 قطعة,2026-05-11,60.0,Supermarket,Chocolate & Confectionery,0.0
شوكولاتة مارس ميني - 227 جرام,2026-05-11,19.0,Supermarket,Chocolate & Confectionery,0.0
بيضة شوكولاتة للاولاد ماكس من هابي ايج - 15 جرام,2026-05-11,15.0,Supermarket,Chocolate & Confectionery,0.0
بينسون جيلي كولا - 65 جم,2026-05-11,65.0,Supermarket,Chocolate & Confectionery,0.0
حلوي تيك تاك بطعم النعناع - 10.2 جم,2026-05-11,10.2,Supermarket,Chocolate & Confectionery,0.0
لبان جيلي بيبيتو بيتزا + كولا,2026-05-11,12.0,Supermarket,Chocolate & Confectionery,0.0
شوكولاتة سنيكرز بالفول السوداني - 70 جم,2026-05-11,70.0,Supermarket,Chocolate & Confectionery,0.0
مصاصة فن داي بالبطيخ - 80 جرام,2026-05-11,80.0,Supermarket,Chocolate & Confectionery,0.0
شوكومم شيكولاتة بكريمة الحليب - 30 جم,2026-05-11,30.0,Supermarket,Chocolate & Confectionery,0.0
تويكس شيكولاتة بالبسكويت - 46 جم,2026-05-11,46.0,Supermarket,Chocolate & Confectionery,0.0
تويكس إكسترا بار شوكولاتة - 75 جرام,2026-05-11,75.0,Supermarket,Chocolate & Confectionery,0.0
ميني مارشميلو ريليفانت باروت - 40 جم,2026-05-11,40.0,Supermarket,Chocolate & Confectionery,0.0
الفان توفيكس حلوى بالفواكة - 200 جرام,2026-05-11,14.0,Supermarket,Chocolate & Confectionery,0.0
بار الشوكولاتة مورو - 40 جرام,2026-05-11,40.0,Supermarket,Chocolate & Confectionery,0.0
مكفيتيز نيبلز حبيبات شوكولاتة داكنة - 110 جرام,2026-05-11,110.0,Supermarket,Chocolate & Confectionery,0.0
شيكولاتة جالكسي سادة - 80 جم,2026-05-11,80.0,Supermarket,Chocolate & Confectionery,0.0
شوكولاتة جالاكسي مينيتشرز - 117 جرام,2026-05-11,117.0,Supermarket,Chocolate & Confectionery,0.0
يوجي بوب مصاصة - 23 جرام,2026-05-11,23.0,Supermarket,Chocolate & Confectionery,0.0
إكسترا لبان بالفراولة - 60 قطعة,2026-05-11,60.0,Supermarket,Chocolate & Confectionery,0.0
شوكولاتة ريلفانت كابتشينو - 30 جرام,2026-05-11,30.0,Supermarket,Chocolate & Confectionery,0.0
فن داي مصاصة بنكهة الفواكه الاستوائية - 80 جرام,2026-05-11,80.0,Supermarket,Chocolate & Confectionery,0.0
توفي سولا بارادايس - 28 قطعة,2026-05-11,28.0,Supermarket,Chocolate & Confectionery,0.0
توفي ميميكس فرولا بالأناناس - 36 جرام,2026-05-11,36.0,Supermarket,Chocolate & Confectionery,0.0
جلاكسي مينيتشرز شوكولاته الحليب الناعمة - 117 جرام,2026-05-11,117.0,Supermarket,Chocolate & Confectionery,0.0
بلح ابو عوف صحارى بالشكولاته الغامقه واللوز - 300 جرام,2026-05-11,300.0,Supermarket,Chocolate & Confectionery,0.0
جيلي توي بوكس شكل دب - 40 جرام,2026-05-11,61.0,Supermarket,Chocolate & Confectionery,0.0
شكولاتة تويكس مينى بالبسكوت و الكراميل - 150 جم,2026-05-11,16.0,Supermarket,Chocolate & Confectionery,0.0
شيكولاتة فيريرو روشيه - عبوة من 24,2026-05-11,24.0,Supermarket,Chocolate & Confectionery,0.0
شوكولاتة إم آند إمز بالحليب - 82 جم,2026-05-11,82.0,Supermarket,Chocolate & Confectionery,0.0
حلوى ايبون بطعم الفواكه - 800 جرام,2026-05-11,800.0,Supermarket,Chocolate & Confectionery,0.0
اكسترا لبان بالنعناع خالي من السكر - 60 لبانة,2026-05-11,60.0,Supermarket,Chocolate & Confectionery,0.0
شوكولاتة باونتي مينيتورز بجوز الهند - 150 جرام,2026-05-11,150.0,Supermarket,Chocolate & Confectionery,0.0
شوكولاتة باونتي تريو- 25 جرام,2026-05-11,25.0,Supermarket,Chocolate & Confectionery,0.0
نستله كيت كات ويفر شوكولاتة بالحليب - 17.7 جرام - 36 باكيت,2026-05-11,17.7,Supermarket,Chocolate & Confectionery,0.0
حلوى النعناع الخالية من السكر سويت اند سليم بطعم النعناع الأخضر - 32 جرام,2026-05-11,32.0,Supermarket,Chocolate & Confectionery,0.0
فن داي مصاصة بالمانجو - 80 جرام,2026-05-11,80.0,Supermarket,Chocolate & Confectionery,0.0
شوكولاتة جلاكسي مينيس بالكراميل - 11 قطعة - 154 جرام,2026-05-11,28.0,Supermarket,Chocolate & Confectionery,0.0
شوكولاتة تويكس - 5 اصابع,2026-05-11,9.0,Supermarket,Chocolate & Confectionery,0.0
جيلى بينسون شكل خواتم - 65 جرام,2026-05-11,65.0,Supermarket,Chocolate & Confectionery,0.0
مارشميلو تيكا - 40 جرام,2026-05-11,40.0,Supermarket,Chocolate & Confectionery,0.0
حلوى بانك ستيك بنكهة الفراوله - 40 جرام,2026-05-11,40.0,Supermarket,Chocolate & Confectionery,0.0
بونبون ميميكس فراولة - 32 جم,2026-05-11,32.0,Supermarket,Chocolate & Confectionery,0.0
كورونا شوكولاتة لايت - 35 جم,2026-05-11,35.0,Supermarket,Chocolate & Confectionery,0.0
شوكومم بار شوكولاتة بالبندق - 30 جم,2026-05-11,30.0,Supermarket,Chocolate & Confectionery,0.0
كيس ميمكس جيليكس كولا - 48 جرام,2026-05-11,48.0,Supermarket,Chocolate & Confectionery,0.0
